path,emotion,intensity,actor,gender,statement,repetition,duration_s
..\data\raw\sad\03-01-04-01-02-02-01.wav,sad,normal,1,male,02,02,3.370041666666667
..\data\raw\sad\03-01-04-01-02-02-02.wav,sad,normal,2,female,02,02,3.7704375
..\data\raw\sad\03-01-04-01-02-02-03.wav,sad,normal,3,male,02,02,3.536875
..\data\raw\sad\03-01-04-01-02-02-04.wav,sad,normal,4,female,02,02,3.470125
..\data\raw\sad\03-01-04-01-02-02-05.wav,sad,normal,5,male,02,02,3.7036875
..\data\raw\sad\03-01-04-01-02-02-06.wav,sad,normal,6,female,02,02,3.4367708333333336
..\data\raw\sad\03-01-04-01-02-02-07.wav,sad,normal,7,male,02,02,3.8705208333333334
..\data\raw\sad\03-01-04-01-02-02-08.wav,sad,normal,8,female,02,02,3.6036041666666665
..\data\raw\sad\03-01-04-01-02-02-09.wav,sad,normal,9,male,02,02,3.4034166666666668
..\data\raw\sad\03-01-04-01-02-02-10.wav,sad,normal,10,female,02,02,3.8037916666666667
..\data\raw\sad\03-01-04-01-02-02-11.wav,sad,normal,11,male,02,02,3.4367708333333336
..\data\raw\sad\03-01-04-01-02-02-12.wav,sad,normal,12,female,02,02,3.5702291666666666
..\data\raw\sad\03-01-04-01-02-02-13.wav,sad,normal,13,male,02,02,3.370041666666667
..\data\raw\sad\03-01-04-01-02-02-14.wav,sad,normal,14,female,02,02,3.536875
..\data\raw\sad\03-01-04-01-02-02-15.wav,sad,normal,15,male,02,02,3.3700208333333332
..\data\raw\sad\03-01-04-01-02-02-16.wav,sad,normal,16,female,02,02,3.5035
..\data\raw\sad\03-01-04-01-02-02-17.wav,sad,normal,17,male,02,02,3.6036041666666665
..\data\raw\sad\03-01-04-01-02-02-18.wav,sad,normal,18,female,02,02,3.6369583333333333
..\data\raw\sad\03-01-04-01-02-02-19.wav,sad,normal,19,male,02,02,3.6703333333333332
..\data\raw\sad\03-01-04-01-02-02-20.wav,sad,normal,20,female,02,02,3.370041666666667
..\data\raw\sad\03-01-04-01-02-02-21.wav,sad,normal,21,male,02,02,4.2041875
..\data\raw\sad\03-01-04-01-02-02-22.wav,sad,normal,22,female,02,02,3.703708333333333
..\data\raw\sad\03-01-04-01-02-02-23.wav,sad,normal,23,male,02,02,3.6703333333333332
..\data\raw\sad\03-01-04-01-02-02-24.wav,sad,normal,24,female,02,02,3.8371666666666666
..\data\raw\sad\03-01-04-02-01-01-01.wav,sad,strong,1,male,01,01,3.8037916666666667
..\data\raw\sad\03-01-04-02-01-01-02.wav,sad,strong,2,female,01,01,3.7370833333333335
..\data\raw\sad\03-01-04-02-01-01-03.wav,sad,strong,3,male,01,01,3.7704375
..\data\raw\sad\03-01-04-02-01-01-04.wav,sad,strong,4,female,01,01,3.6703333333333332
..\data\raw\sad\03-01-04-02-01-01-05.wav,sad,strong,5,male,01,01,3.5368541666666666
..\data\raw\sad\03-01-04-02-01-01-06.wav,sad,strong,6,female,01,01,4.2041875
..\data\raw\sad\03-01-04-02-01-01-07.wav,sad,strong,7,male,01,01,3.93725
..\data\raw\sad\03-01-04-02-01-01-08.wav,sad,strong,8,female,01,01,3.7704166666666667
..\data\raw\sad\03-01-04-02-01-01-09.wav,sad,strong,9,male,01,01,3.9372708333333333
..\data\raw\sad\03-01-04-02-01-01-10.wav,sad,strong,10,female,01,01,3.5035
..\data\raw\sad\03-01-04-02-01-01-11.wav,sad,strong,11,male,01,01,3.3366666666666664
..\data\raw\sad\03-01-04-02-01-01-12.wav,sad,strong,12,female,01,01,3.8705208333333334
..\data\raw\sad\03-01-04-02-01-01-13.wav,sad,strong,13,male,01,01,3.3366666666666664
..\data\raw\sad\03-01-04-02-01-01-14.wav,sad,strong,14,female,01,01,3.8705208333333334
..\data\raw\sad\03-01-04-02-01-01-15.wav,sad,strong,15,male,01,01,3.2699166666666666
..\data\raw\sad\03-01-04-02-01-01-16.wav,sad,strong,16,female,01,01,3.7370625
..\data\raw\sad\03-01-04-02-01-01-17.wav,sad,strong,17,male,01,01,3.6703333333333332
..\data\raw\sad\03-01-04-02-01-01-18.wav,sad,strong,18,female,01,01,3.8037916666666667
..\data\raw\sad\03-01-04-02-01-01-19.wav,sad,strong,19,male,01,01,4.004
..\data\raw\sad\03-01-04-02-01-01-20.wav,sad,strong,20,female,01,01,3.7704375
..\data\raw\sad\03-01-04-02-01-01-21.wav,sad,strong,21,male,01,01,4.170833333333333
..\data\raw\sad\03-01-04-02-01-01-22.wav,sad,strong,22,female,01,01,3.7370625
..\data\raw\sad\03-01-04-02-01-01-23.wav,sad,strong,23,male,01,01,4.2709375
..\data\raw\sad\03-01-04-02-01-01-24.wav,sad,strong,24,female,01,01,4.404395833333333
..\data\raw\sad\03-01-04-02-01-02-01.wav,sad,strong,1,male,01,02,3.703708333333333
..\data\raw\sad\03-01-04-02-01-02-02.wav,sad,strong,2,female,01,02,3.7704166666666667
..\data\raw\sad\03-01-04-02-01-02-03.wav,sad,strong,3,male,01,02,3.8371666666666666
..\data\raw\sad\03-01-04-02-01-02-04.wav,sad,strong,4,female,01,02,3.7704375
..\data\raw\sad\03-01-04-02-01-02-05.wav,sad,strong,5,male,01,02,3.2699375
..\data\raw\sad\03-01-04-02-01-02-06.wav,sad,strong,6,female,01,02,4.104104166666667
..\data\raw\sad\03-01-04-02-01-02-07.wav,sad,strong,7,male,01,02,3.8371666666666666
..\data\raw\sad\03-01-04-02-01-02-08.wav,sad,strong,8,female,01,02,3.9372708333333333
..\data\raw\sad\03-01-04-02-01-02-09.wav,sad,strong,9,male,01,02,3.9038958333333333
..\data\raw\sad\03-01-04-02-01-02-10.wav,sad,strong,10,female,01,02,3.5702291666666666
..\data\raw\sad\03-01-04-02-01-02-11.wav,sad,strong,11,male,01,02,3.6036041666666665
..\data\raw\sad\03-01-04-02-01-02-12.wav,sad,strong,12,female,01,02,3.7704375
..\data\raw\sad\03-01-04-02-01-02-13.wav,sad,strong,13,male,01,02,3.3032916666666665
..\data\raw\sad\03-01-04-02-01-02-14.wav,sad,strong,14,female,01,02,3.6703333333333332
..\data\raw\sad\03-01-04-02-01-02-15.wav,sad,strong,15,male,01,02,3.403395833333333
..\data\raw\sad\03-01-04-02-01-02-16.wav,sad,strong,16,female,01,02,3.8038125
..\data\raw\sad\03-01-04-02-01-02-17.wav,sad,strong,17,male,01,02,3.703708333333333
..\data\raw\sad\03-01-04-02-01-02-18.wav,sad,strong,18,female,01,02,3.8371666666666666
..\data\raw\sad\03-01-04-02-01-02-19.wav,sad,strong,19,male,01,02,3.703708333333333
..\data\raw\sad\03-01-04-02-01-02-20.wav,sad,strong,20,female,01,02,4.2375625
..\data\raw\sad\03-01-04-02-01-02-21.wav,sad,strong,21,male,01,02,4.2709166666666665
..\data\raw\sad\03-01-04-02-01-02-22.wav,sad,strong,22,female,01,02,3.636979166666667
..\data\raw\sad\03-01-04-02-01-02-23.wav,sad,strong,23,male,01,02,4.371020833333334
..\data\raw\sad\03-01-04-02-01-02-24.wav,sad,strong,24,female,01,02,4.57125
..\data\raw\sad\03-01-04-02-02-01-01.wav,sad,strong,1,male,02,01,3.7370833333333335
..\data\raw\sad\03-01-04-02-02-01-02.wav,sad,strong,2,female,02,01,3.7036875
..\data\raw\sad\03-01-04-02-02-01-03.wav,sad,strong,3,male,02,01,3.470125
..\data\raw\sad\03-01-04-02-02-01-04.wav,sad,strong,4,female,02,01,3.7704375
..\data\raw\sad\03-01-04-02-02-01-05.wav,sad,strong,5,male,02,01,3.2699166666666666
..\data\raw\sad\03-01-04-02-02-01-06.wav,sad,strong,6,female,02,01,4.604583333333333
..\data\raw\sad\03-01-04-02-02-01-07.wav,sad,strong,7,male,02,01,3.636979166666667
..\data\raw\sad\03-01-04-02-02-01-08.wav,sad,strong,8,female,02,01,3.6703333333333332
..\data\raw\sad\03-01-04-02-02-01-09.wav,sad,strong,9,male,02,01,3.636979166666667
..\data\raw\sad\03-01-04-02-02-01-10.wav,sad,strong,10,female,02,01,3.6703333333333332
..\data\raw\sad\03-01-04-02-02-01-11.wav,sad,strong,11,male,02,01,3.370041666666667
..\data\raw\sad\03-01-04-02-02-01-12.wav,sad,strong,12,female,02,01,3.8037916666666667
..\data\raw\sad\03-01-04-02-02-01-13.wav,sad,strong,13,male,02,01,3.4367708333333336
..\data\raw\sad\03-01-04-02-02-01-14.wav,sad,strong,14,female,02,01,3.6703333333333332
..\data\raw\sad\03-01-04-02-02-01-15.wav,sad,strong,15,male,02,01,3.536875
..\data\raw\sad\03-01-04-02-02-01-16.wav,sad,strong,16,female,02,01,3.8705416666666665
..\data\raw\sad\03-01-04-02-02-01-17.wav,sad,strong,17,male,02,01,3.6036041666666665
..\data\raw\sad\03-01-04-02-02-01-18.wav,sad,strong,18,female,02,01,4.137479166666667
..\data\raw\sad\03-01-04-02-02-01-19.wav,sad,strong,19,male,02,01,3.4034166666666668
..\data\raw\sad\03-01-04-02-02-01-20.wav,sad,strong,20,female,02,01,3.8038125
..\data\raw\sad\03-01-04-02-02-01-21.wav,sad,strong,21,male,02,01,4.2709375
..\data\raw\sad\03-01-04-02-02-01-22.wav,sad,strong,22,female,02,01,3.7370833333333335
..\data\raw\sad\03-01-04-02-02-01-23.wav,sad,strong,23,male,02,01,3.9372708333333333
..\data\raw\sad\03-01-04-02-02-01-24.wav,sad,strong,24,female,02,01,4.204208333333334
..\data\raw\sad\03-01-04-02-02-02-01.wav,sad,strong,1,male,02,02,3.7370625
..\data\raw\sad\03-01-04-02-02-02-02.wav,sad,strong,2,female,02,02,3.6703333333333332
..\data\raw\sad\03-01-04-02-02-02-03.wav,sad,strong,3,male,02,02,3.7036875
..\data\raw\sad\03-01-04-02-02-02-04.wav,sad,strong,4,female,02,02,3.7704375
..\data\raw\sad\03-01-04-02-02-02-05.wav,sad,strong,5,male,02,02,3.1364791666666667
..\data\raw\sad\03-01-04-02-02-02-06.wav,sad,strong,6,female,02,02,4.037354166666667
..\data\raw\sad\03-01-04-02-02-02-07.wav,sad,strong,7,male,02,02,3.8371666666666666
..\data\raw\sad\03-01-04-02-02-02-08.wav,sad,strong,8,female,02,02,3.703708333333333
..\data\raw\sad\03-01-04-02-02-02-09.wav,sad,strong,9,male,02,02,3.8705416666666665
..\data\raw\sad\03-01-04-02-02-02-10.wav,sad,strong,10,female,02,02,3.5702291666666666
..\data\raw\sad\03-01-04-02-02-02-11.wav,sad,strong,11,male,02,02,3.3366666666666664
..\data\raw\sad\03-01-04-02-02-02-12.wav,sad,strong,12,female,02,02,3.8705416666666665
..\data\raw\sad\03-01-04-02-02-02-13.wav,sad,strong,13,male,02,02,3.2031875
..\data\raw\sad\03-01-04-02-02-02-14.wav,sad,strong,14,female,02,02,3.9039166666666665
..\data\raw\sad\03-01-04-02-02-02-15.wav,sad,strong,15,male,02,02,3.4367708333333336
..\data\raw\sad\03-01-04-02-02-02-16.wav,sad,strong,16,female,02,02,3.7370625
..\data\raw\sad\03-01-04-02-02-02-17.wav,sad,strong,17,male,02,02,3.5702291666666666
..\data\raw\sad\03-01-04-02-02-02-18.wav,sad,strong,18,female,02,02,3.8371666666666666
..\data\raw\sad\03-01-04-02-02-02-19.wav,sad,strong,19,male,02,02,3.7370833333333335
..\data\raw\sad\03-01-04-02-02-02-20.wav,sad,strong,20,female,02,02,3.970625
..\data\raw\sad\03-01-04-02-02-02-21.wav,sad,strong,21,male,02,02,4.137479166666667
..\data\raw\sad\03-01-04-02-02-02-22.wav,sad,strong,22,female,02,02,3.8371666666666666
..\data\raw\sad\03-01-04-02-02-02-23.wav,sad,strong,23,male,02,02,4.7380625
..\data\raw\sad\03-01-04-02-02-02-24.wav,sad,strong,24,female,02,02,4.671333333333333
..\data\raw\surprised\03-01-08-01-01-01-01.wav,surprised,normal,1,male,01,01,3.403395833333333
..\data\raw\surprised\03-01-08-01-01-01-02.wav,surprised,normal,2,female,01,01,3.5368541666666666
..\data\raw\surprised\03-01-08-01-01-01-03.wav,surprised,normal,3,male,01,01,3.2365625
..\data\raw\surprised\03-01-08-01-01-01-04.wav,surprised,normal,4,female,01,01,3.2365833333333334
..\data\raw\surprised\03-01-08-01-01-01-05.wav,surprised,normal,5,male,01,01,3.7370625
..\data\raw\surprised\03-01-08-01-01-01-06.wav,surprised,normal,6,female,01,01,3.2365625
..\data\raw\surprised\03-01-08-01-01-01-07.wav,surprised,normal,7,male,01,01,3.470125
..\data\raw\surprised\03-01-08-01-01-01-08.wav,surprised,normal,8,female,01,01,3.703708333333333
..\data\raw\surprised\03-01-08-01-01-01-09.wav,surprised,normal,9,male,01,01,3.069729166666667
..\data\raw\surprised\03-01-08-01-01-01-10.wav,surprised,normal,10,female,01,01,3.2365625
..\data\raw\surprised\03-01-08-01-01-01-11.wav,surprised,normal,11,male,01,01,3.069729166666667
..\data\raw\surprised\03-01-08-01-01-01-12.wav,surprised,normal,12,female,01,01,3.536875
..\data\raw\surprised\03-01-08-01-01-01-13.wav,surprised,normal,13,male,01,01,3.403395833333333
..\data\raw\surprised\03-01-08-01-01-01-14.wav,surprised,normal,14,female,01,01,3.636979166666667
..\data\raw\surprised\03-01-08-01-01-01-15.wav,surprised,normal,15,male,01,01,3.636979166666667
..\data\raw\surprised\03-01-08-01-01-01-16.wav,surprised,normal,16,female,01,01,3.536875
..\data\raw\surprised\03-01-08-01-01-01-17.wav,surprised,normal,17,male,01,01,3.403395833333333
..\data\raw\surprised\03-01-08-01-01-01-18.wav,surprised,normal,18,female,01,01,3.3700208333333332
..\data\raw\surprised\03-01-08-01-01-01-19.wav,surprised,normal,19,male,01,01,3.7370625
..\data\raw\surprised\03-01-08-01-01-01-20.wav,surprised,normal,20,female,01,01,3.2365833333333334
..\data\raw\surprised\03-01-08-01-01-01-21.wav,surprised,normal,21,male,01,01,3.5035
..\data\raw\surprised\03-01-08-01-01-01-22.wav,surprised,normal,22,female,01,01,3.536875
..\data\raw\surprised\03-01-08-01-01-01-23.wav,surprised,normal,23,male,01,01,3.2699375
..\data\raw\surprised\03-01-08-01-01-01-24.wav,surprised,normal,24,female,01,01,3.3033125
..\data\raw\surprised\03-01-08-01-01-02-01.wav,surprised,normal,1,male,01,02,3.2699166666666666
..\data\raw\surprised\03-01-08-01-01-02-02.wav,surprised,normal,2,female,01,02,3.5368541666666666
..\data\raw\surprised\03-01-08-01-01-02-03.wav,surprised,normal,3,male,01,02,3.370041666666667
..\data\raw\surprised\03-01-08-01-01-02-04.wav,surprised,normal,4,female,01,02,3.3366666666666664
..\data\raw\surprised\03-01-08-01-01-02-05.wav,surprised,normal,5,male,01,02,3.6703333333333332
..\data\raw\surprised\03-01-08-01-01-02-06.wav,surprised,normal,6,female,01,02,3.2365625
..\data\raw\surprised\03-01-08-01-01-02-07.wav,surprised,normal,7,male,01,02,3.536875
..\data\raw\surprised\03-01-08-01-01-02-08.wav,surprised,normal,8,female,01,02,3.8037916666666667
..\data\raw\surprised\03-01-08-01-01-02-09.wav,surprised,normal,9,male,01,02,3.3366666666666664
..\data\raw\surprised\03-01-08-01-01-02-10.wav,surprised,normal,10,female,01,02,3.4034166666666668
..\data\raw\surprised\03-01-08-01-01-02-11.wav,surprised,normal,11,male,01,02,3.136458333333333
..\data\raw\surprised\03-01-08-01-01-02-12.wav,surprised,normal,12,female,01,02,3.6369583333333333
..\data\raw\surprised\03-01-08-01-01-02-13.wav,surprised,normal,13,male,01,02,3.136458333333333
..\data\raw\surprised\03-01-08-01-01-02-14.wav,surprised,normal,14,female,01,02,3.57025
..\data\raw\surprised\03-01-08-01-01-02-15.wav,surprised,normal,15,male,01,02,3.4367708333333336
..\data\raw\surprised\03-01-08-01-01-02-16.wav,surprised,normal,16,female,01,02,3.43675
..\data\raw\surprised\03-01-08-01-01-02-17.wav,surprised,normal,17,male,01,02,3.6369583333333333
..\data\raw\surprised\03-01-08-01-01-02-18.wav,surprised,normal,18,female,01,02,3.5035
..\data\raw\surprised\03-01-08-01-01-02-19.wav,surprised,normal,19,male,01,02,3.5368541666666666
..\data\raw\surprised\03-01-08-01-01-02-20.wav,surprised,normal,20,female,01,02,3.57025
..\data\raw\surprised\03-01-08-01-01-02-21.wav,surprised,normal,21,male,01,02,3.470125
..\data\raw\surprised\03-01-08-01-01-02-22.wav,surprised,normal,22,female,01,02,3.5702291666666666
..\data\raw\surprised\03-01-08-01-01-02-23.wav,surprised,normal,23,male,01,02,3.2365625
..\data\raw\surprised\03-01-08-01-01-02-24.wav,surprised,normal,24,female,01,02,3.4701458333333335
..\data\raw\surprised\03-01-08-01-02-01-01.wav,surprised,normal,1,male,02,01,3.536875
..\data\raw\surprised\03-01-08-01-02-01-02.wav,surprised,normal,2,female,02,01,3.6036041666666665
..\data\raw\surprised\03-01-08-01-02-01-03.wav,surprised,normal,3,male,02,01,3.2032083333333334
..\data\raw\surprised\03-01-08-01-02-01-04.wav,surprised,normal,4,female,02,01,3.6369583333333333
..\data\raw\surprised\03-01-08-01-02-01-05.wav,surprised,normal,5,male,02,01,3.069729166666667
..\data\raw\surprised\03-01-08-01-02-01-06.wav,surprised,normal,6,female,02,01,3.2032083333333334
..\data\raw\surprised\03-01-08-01-02-01-07.wav,surprised,normal,7,male,02,01,3.4367708333333336
..\data\raw\surprised\03-01-08-01-02-01-08.wav,surprised,normal,8,female,02,01,3.7704375
..\data\raw\surprised\03-01-08-01-02-01-09.wav,surprised,normal,9,male,02,01,3.4367708333333336
..\data\raw\surprised\03-01-08-01-02-01-10.wav,surprised,normal,10,female,02,01,3.5035
..\data\raw\surprised\03-01-08-01-02-01-11.wav,surprised,normal,11,male,02,01,3.1698333333333335
..\data\raw\surprised\03-01-08-01-02-01-12.wav,surprised,normal,12,female,02,01,3.5035
..\data\raw\surprised\03-01-08-01-02-01-13.wav,surprised,normal,13,male,02,01,3.1364791666666667
..\data\raw\surprised\03-01-08-01-02-01-14.wav,surprised,normal,14,female,02,01,3.2032083333333334
..\data\raw\surprised\03-01-08-01-02-01-15.wav,surprised,normal,15,male,02,01,3.703708333333333
..\data\raw\surprised\03-01-08-01-02-01-16.wav,surprised,normal,16,female,02,01,3.5035
..\data\raw\surprised\03-01-08-01-02-01-17.wav,surprised,normal,17,male,02,01,3.370041666666667
..\data\raw\surprised\03-01-08-01-02-01-18.wav,surprised,normal,18,female,02,01,3.5035
..\data\raw\surprised\03-01-08-01-02-01-19.wav,surprised,normal,19,male,02,01,4.1040833333333335
..\data\raw\surprised\03-01-08-01-02-01-20.wav,surprised,normal,20,female,02,01,3.1364791666666667
..\data\raw\surprised\03-01-08-01-02-01-21.wav,surprised,normal,21,male,02,01,3.4701458333333335
..\data\raw\surprised\03-01-08-01-02-01-22.wav,surprised,normal,22,female,02,01,3.4367708333333336
..\data\raw\surprised\03-01-08-01-02-01-23.wav,surprised,normal,23,male,02,01,3.3032916666666665
..\data\raw\surprised\03-01-08-01-02-01-24.wav,surprised,normal,24,female,02,01,3.370041666666667
..\data\raw\surprised\03-01-08-01-02-02-01.wav,surprised,normal,1,male,02,02,3.2699166666666666
..\data\raw\surprised\03-01-08-01-02-02-02.wav,surprised,normal,2,female,02,02,3.536875
..\data\raw\surprised\03-01-08-01-02-02-03.wav,surprised,normal,3,male,02,02,3.5702291666666666
..\data\raw\surprised\03-01-08-01-02-02-04.wav,surprised,normal,4,female,02,02,3.43675
..\data\raw\surprised\03-01-08-01-02-02-05.wav,surprised,normal,5,male,02,02,3.7036875
..\data\raw\surprised\03-01-08-01-02-02-06.wav,surprised,normal,6,female,02,02,3.136458333333333
..\data\raw\surprised\03-01-08-01-02-02-07.wav,surprised,normal,7,male,02,02,3.4367708333333336
..\data\raw\surprised\03-01-08-01-02-02-08.wav,surprised,normal,8,female,02,02,3.536875
..\data\raw\surprised\03-01-08-01-02-02-09.wav,surprised,normal,9,male,02,02,3.43675
..\data\raw\surprised\03-01-08-01-02-02-10.wav,surprised,normal,10,female,02,02,3.470125
..\data\raw\surprised\03-01-08-01-02-02-11.wav,surprised,normal,11,male,02,02,2.969625
..\data\raw\surprised\03-01-08-01-02-02-12.wav,surprised,normal,12,female,02,02,3.6036041666666665
..\data\raw\surprised\03-01-08-01-02-02-13.wav,surprised,normal,13,male,02,02,3.036375
..\data\raw\surprised\03-01-08-01-02-02-14.wav,surprised,normal,14,female,02,02,3.3032916666666665
..\data\raw\surprised\03-01-08-01-02-02-15.wav,surprised,normal,15,male,02,02,3.370041666666667
..\data\raw\surprised\03-01-08-01-02-02-16.wav,surprised,normal,16,female,02,02,3.4367708333333336
..\data\raw\surprised\03-01-08-01-02-02-17.wav,surprised,normal,17,male,02,02,3.4367708333333336
..\data\raw\surprised\03-01-08-01-02-02-18.wav,surprised,normal,18,female,02,02,3.5035
..\data\raw\surprised\03-01-08-01-02-02-19.wav,surprised,normal,19,male,02,02,3.06975
..\data\raw\surprised\03-01-08-01-02-02-20.wav,surprised,normal,20,female,02,02,3.2031875
..\data\raw\surprised\03-01-08-01-02-02-21.wav,surprised,normal,21,male,02,02,3.5702291666666666
..\data\raw\surprised\03-01-08-01-02-02-22.wav,surprised,normal,22,female,02,02,3.6036041666666665
..\data\raw\surprised\03-01-08-01-02-02-23.wav,surprised,normal,23,male,02,02,3.3033125
..\data\raw\surprised\03-01-08-01-02-02-24.wav,surprised,normal,24,female,02,02,3.403395833333333
..\data\raw\surprised\03-01-08-02-01-01-01.wav,surprised,strong,1,male,01,01,3.43675
..\data\raw\surprised\03-01-08-02-01-01-02.wav,surprised,strong,2,female,01,01,3.7370625
..\data\raw\surprised\03-01-08-02-01-01-03.wav,surprised,strong,3,male,01,01,3.2699375
..\data\raw\surprised\03-01-08-02-01-01-04.wav,surprised,strong,4,female,01,01,3.6703333333333332
..\data\raw\surprised\03-01-08-02-01-01-05.wav,surprised,strong,5,male,01,01,4.137479166666667
..\data\raw\surprised\03-01-08-02-01-01-06.wav,surprised,strong,6,female,01,01,3.2365625
..\data\raw\surprised\03-01-08-02-01-01-07.wav,surprised,strong,7,male,01,01,3.8705416666666665
..\data\raw\surprised\03-01-08-02-01-01-08.wav,surprised,strong,8,female,01,01,3.8371666666666666
..\data\raw\surprised\03-01-08-02-01-01-09.wav,surprised,strong,9,male,01,01,3.3032916666666665
..\data\raw\surprised\03-01-08-02-01-01-10.wav,surprised,strong,10,female,01,01,3.5035
..\data\raw\surprised\03-01-08-02-01-01-11.wav,surprised,strong,11,male,01,01,3.069729166666667
..\data\raw\surprised\03-01-08-02-01-01-12.wav,surprised,strong,12,female,01,01,3.7036875
..\data\raw\surprised\03-01-08-02-01-01-13.wav,surprised,strong,13,male,01,01,3.3366666666666664
..\data\raw\surprised\03-01-08-02-01-01-14.wav,surprised,strong,14,female,01,01,3.970625
..\data\raw\surprised\03-01-08-02-01-01-15.wav,surprised,strong,15,male,01,01,3.3700208333333332
..\data\raw\surprised\03-01-08-02-01-01-16.wav,surprised,strong,16,female,01,01,3.536875
..\data\raw\surprised\03-01-08-02-01-01-17.wav,surprised,strong,17,male,01,01,3.536875
..\data\raw\surprised\03-01-08-02-01-01-18.wav,surprised,strong,18,female,01,01,3.636979166666667
..\data\raw\surprised\03-01-08-02-01-01-19.wav,surprised,strong,19,male,01,01,4.104104166666667
..\data\raw\surprised\03-01-08-02-01-01-20.wav,surprised,strong,20,female,01,01,3.7370625
..\data\raw\surprised\03-01-08-02-01-01-21.wav,surprised,strong,21,male,01,01,3.6369583333333333
..\data\raw\surprised\03-01-08-02-01-01-22.wav,surprised,strong,22,female,01,01,3.5702291666666666
..\data\raw\surprised\03-01-08-02-01-01-23.wav,surprised,strong,23,male,01,01,3.5035
..\data\raw\surprised\03-01-08-02-01-01-24.wav,surprised,strong,24,female,01,01,3.9372708333333333
..\data\raw\surprised\03-01-08-02-01-02-01.wav,surprised,strong,1,male,01,02,3.5702291666666666
..\data\raw\surprised\03-01-08-02-01-02-02.wav,surprised,strong,2,female,01,02,3.7704375
..\data\raw\surprised\03-01-08-02-01-02-03.wav,surprised,strong,3,male,01,02,3.6036041666666665
..\data\raw\surprised\03-01-08-02-01-02-04.wav,surprised,strong,4,female,01,02,3.5702291666666666
..\data\raw\surprised\03-01-08-02-01-02-05.wav,surprised,strong,5,male,01,02,4.104104166666667
..\data\raw\surprised\03-01-08-02-01-02-06.wav,surprised,strong,6,female,01,02,3.370041666666667
..\data\raw\surprised\03-01-08-02-01-02-07.wav,surprised,strong,7,male,01,02,3.6369583333333333
..\data\raw\surprised\03-01-08-02-01-02-08.wav,surprised,strong,8,female,01,02,3.7036875
..\data\raw\surprised\03-01-08-02-01-02-09.wav,surprised,strong,9,male,01,02,3.2699375
..\data\raw\surprised\03-01-08-02-01-02-10.wav,surprised,strong,10,female,01,02,3.403395833333333
..\data\raw\surprised\03-01-08-02-01-02-11.wav,surprised,strong,11,male,01,02,3.1031041666666668
..\data\raw\surprised\03-01-08-02-01-02-12.wav,surprised,strong,12,female,01,02,3.7370625
..\data\raw\surprised\03-01-08-02-01-02-13.wav,surprised,strong,13,male,01,02,3.3032916666666665
..\data\raw\surprised\03-01-08-02-01-02-14.wav,surprised,strong,14,female,01,02,3.703708333333333
..\data\raw\surprised\03-01-08-02-01-02-15.wav,surprised,strong,15,male,01,02,3.3032916666666665
..\data\raw\surprised\03-01-08-02-01-02-16.wav,surprised,strong,16,female,01,02,3.5368541666666666
..\data\raw\surprised\03-01-08-02-01-02-17.wav,surprised,strong,17,male,01,02,3.6703333333333332
..\data\raw\surprised\03-01-08-02-01-02-18.wav,surprised,strong,18,female,01,02,3.536875
..\data\raw\surprised\03-01-08-02-01-02-19.wav,surprised,strong,19,male,01,02,4.637979166666667
..\data\raw\surprised\03-01-08-02-01-02-20.wav,surprised,strong,20,female,01,02,3.2365833333333334
..\data\raw\surprised\03-01-08-02-01-02-21.wav,surprised,strong,21,male,01,02,3.636979166666667
..\data\raw\surprised\03-01-08-02-01-02-22.wav,surprised,strong,22,female,01,02,3.7370833333333335
..\data\raw\surprised\03-01-08-02-01-02-23.wav,surprised,strong,23,male,01,02,3.3700208333333332
..\data\raw\surprised\03-01-08-02-01-02-24.wav,surprised,strong,24,female,01,02,3.970625
..\data\raw\surprised\03-01-08-02-02-01-01.wav,surprised,strong,1,male,02,01,3.5035
..\data\raw\surprised\03-01-08-02-02-01-02.wav,surprised,strong,2,female,02,01,3.7370833333333335
..\data\raw\surprised\03-01-08-02-02-01-03.wav,surprised,strong,3,male,02,01,3.5035
..\data\raw\surprised\03-01-08-02-02-01-04.wav,surprised,strong,4,female,02,01,3.470125
..\data\raw\surprised\03-01-08-02-02-01-05.wav,surprised,strong,5,male,02,01,3.6703333333333332
..\data\raw\surprised\03-01-08-02-02-01-06.wav,surprised,strong,6,female,02,01,3.3033125
..\data\raw\surprised\03-01-08-02-02-01-07.wav,surprised,strong,7,male,02,01,3.4367708333333336
..\data\raw\surprised\03-01-08-02-02-01-08.wav,surprised,strong,8,female,02,01,3.8037916666666667
..\data\raw\surprised\03-01-08-02-02-01-09.wav,surprised,strong,9,male,02,01,3.403395833333333
..\data\raw\surprised\03-01-08-02-02-01-10.wav,surprised,strong,10,female,02,01,3.6369583333333333
..\data\raw\surprised\03-01-08-02-02-01-11.wav,surprised,strong,11,male,02,01,3.069729166666667
..\data\raw\surprised\03-01-08-02-02-01-12.wav,surprised,strong,12,female,02,01,3.7370625
..\data\raw\surprised\03-01-08-02-02-01-13.wav,surprised,strong,13,male,02,01,3.3366666666666664
..\data\raw\surprised\03-01-08-02-02-01-14.wav,surprised,strong,14,female,02,01,3.703708333333333
..\data\raw\surprised\03-01-08-02-02-01-15.wav,surprised,strong,15,male,02,01,3.2032083333333334
..\data\raw\surprised\03-01-08-02-02-01-16.wav,surprised,strong,16,female,02,01,3.57025
